SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-25 15:00:00,NR,13.7448,122.027, , , ,PROVISIONAL,15,0,P_____________, ,WP012024,13.7448,122.027, , ,35,998,0, , , , , , , , , , , , ,1008,130,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,324
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-25 18:00:00,NR,13.9000,121.900, , , ,PROVISIONAL,10,0,O_____________,tcvitals,WP012024,13.9000,121.900, , ,35,998,0,50,40,45,45, , , , , , , , ,1008,130,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,295
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-25 21:00:00,NR,13.9426,121.598, , , ,PROVISIONAL,0,0,P_____________, ,WP012024,13.9426,121.598, , ,43,995,0,42,50,50,50, , , , , , , , ,1007,140,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,282
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-26 00:00:00,NR,14.0000,121.400, , , ,PROVISIONAL,0,0,O_____________,tcvitals,WP012024,14.0000,121.400, , ,51,993,0,35,60,55,55, , , , , , , , ,1006,150,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,346
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-26 03:00:00,NR,14.2275,121.525, , , ,PROVISIONAL,0,0,P_____________, ,WP012024,14.2275,121.525, , ,52,991,0,40,52,47,50, , , , , , , , ,1007,160,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,38
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-26 06:00:00,NR,14.5000,121.800, , , ,PROVISIONAL,15,15,O_____________,tcvitals,WP012024,14.5000,121.800, , ,54,989,0,45,45,40,45, , , , , , , , ,1008,170,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,48
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-26 09:00:00,NR,14.6926,122.065, , , ,PROVISIONAL,43,43,P_____________, ,WP012024,14.6926,122.065, , ,67,977,1,45,47,45,45, , , , , , , , ,1003,170,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,50
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-26 12:00:00,NR,14.9000,122.300, , , ,PROVISIONAL,68,68,O_____________,tcvitals,WP012024,14.9000,122.300, , ,80,966,1,45,50,50,45, , , , , , , , ,999,170,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,33
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-26 15:00:00,NR,15.2074,122.415, , , ,PROVISIONAL,93,77,P_____________, ,WP012024,15.2074,122.415, , ,82,965,1,45,50,50,45, , , , , , , , ,1000,160,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,18
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-26 18:00:00,NR,15.5000,122.500, , , ,PROVISIONAL,77,69,O_____________,tcvitals,WP012024,15.5000,122.500, , ,84,965,2,45,50,50,45, , , , , , , , ,1001,150,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,23
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-26 21:00:00,NR,15.6649,122.613, , , ,PROVISIONAL,69,69,P_____________, ,WP012024,15.6649,122.613, , ,86,963,2,45,50,50,45, , , , , , , , ,1001,130,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,44
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-27 00:00:00,NR,15.8000,122.800, , , ,PROVISIONAL,78,78,O_____________,tcvitals,WP012024,15.8000,122.800, , ,89,961,2,45,50,50,45, , , , , , , , ,1001,110,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,59
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-27 03:00:00,NR,15.9702,123.142, , , ,PROVISIONAL,98,98,P_____________, ,WP012024,15.9702,123.142, , ,91,959,2,45,50,47,40, , , , , , , , ,999,145,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,59
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-27 06:00:00,NR,16.2000,123.500, , , ,PROVISIONAL,132,129,O_____________,tcvitals,WP012024,16.2000,123.500, , ,93,957,2,45,50,45,35, , , , , , , , ,998,180,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,45
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-27 09:00:00,NR,16.5274,123.715, , , ,PROVISIONAL,135,132,P_____________, ,WP012024,16.5274,123.715, , ,88,961,2,52,57,47,37, , , , , , , , ,1000,160,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,29
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-27 12:00:00,NR,16.9000,123.900, , , ,PROVISIONAL,148,148,O_____________,tcvitals,WP012024,16.9000,123.900, , ,84,966,2,60,65,50,40, , , , , , , , ,1002,140,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,30
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-27 15:00:00,NR,17.2425,124.143, , , ,PROVISIONAL,171,171,P_____________, ,WP012024,17.2425,124.143, , ,82,969,1,50,72,37,35, , , , , , , , ,1003,130,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,34
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-27 18:00:00,NR,17.6000,124.400, , , ,PROVISIONAL,212,212,O_____________,tcvitals,WP012024,17.6000,124.400, , ,80,972,1,40,80,25,30, , , , , , , , ,1004,120,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,33
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-27 21:00:00,NR,17.9900,124.652, , , ,PROVISIONAL,255,254,P_____________, ,WP012024,17.9900,124.652, , ,77,974,1,40,80,25,30, , , , , , , , ,1004,107,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,31
2024146N11126,2024,26,WP,MM,EWINIAR,2024-05-28 00:00:00,NR,18.4000,124.900, , , ,PROVISIONAL,274, ,O_____________,tcvitals,WP012024,18.4000,124.900, , ,74,976,1,40,80,25,30, , , , , , , , ,1005,95,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,30
2024147N19089,2024,27,NI,BB,REMAL,2024-05-25 12:00:00,NR,18.8000,89.4000, , , ,PROVISIONAL,314,311,O_____________,tcvitals,BB012024,18.8000,89.4000, , ,35,993,0, , , , , , , , , , , , ,998,220,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,253
2024147N19089,2024,27,NI,BB,REMAL,2024-05-25 15:00:00,NR,18.7500,89.2300, , , ,PROVISIONAL,311,302,P_____________, ,BB012024,18.7500,89.2300, , ,35,991,0, , , , , , , , , , , , ,999,220,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,270
2024147N19089,2024,27,NI,BB,REMAL,2024-05-25 18:00:00,NR,18.8000,89.1000, , , ,PROVISIONAL,302,281,O_____________,tcvitals,BB012024,18.8000,89.1000, , ,35,990,0, , , , , , , , , , , , ,1000,220,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,326
2024147N19089,2024,27,NI,BB,REMAL,2024-05-25 21:00:00,NR,19.0250,89.0350, , , ,PROVISIONAL,281,246,P_____________, ,BB012024,19.0250,89.0350, , ,37,990,0, , , , , , , , , , , , ,1000,220,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,351
2024147N19089,2024,27,NI,BB,REMAL,2024-05-26 00:00:00,NR,19.4000,89.0000, , , ,PROVISIONAL,246,190,O_____________,tcvitals,BB012024,19.4000,89.0000, , ,39,990,0, , , , , , , , , , , , ,1000,220,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,355
2024147N19089,2024,27,NI,BB,REMAL,2024-05-26 03:00:00,NR,19.9075,88.9575, , , ,PROVISIONAL,190,134,P_____________, ,BB012024,19.9075,88.9575, , ,45,987,0, , , , , , , , , , , , ,999,205,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,354
2024147N19089,2024,27,NI,BB,REMAL,2024-05-26 06:00:00,NR,20.4000,88.9000, , , ,PROVISIONAL,134,101,O_____________,tcvitals,BB012024,20.4000,88.9000, , ,51,985,0,165,130,130,95, , , , , , , , ,998,190,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,350
2024147N19089,2024,27,NI,BB,REMAL,2024-05-26 09:00:00,NR,20.6650,88.8149, , , ,PROVISIONAL,101,80,P_____________, ,BB012024,20.6650,88.8149, , ,52,982,0,155,130,130,100, , , , , , , , ,998,185,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,340
2024147N19089,2024,27,NI,BB,REMAL,2024-05-26 12:00:00,NR,20.9000,88.7000, , , ,PROVISIONAL,80,33,O_____________,tcvitals,BB012024,20.9000,88.7000, , ,54,980,0,145,130,130,105, , , , , , , , ,998,180,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,335
2024147N19089,2024,27,NI,BB,REMAL,2024-05-26 15:00:00,NR,21.2850,88.5055, , , ,PROVISIONAL,33,0,P_____________, ,BB012024,21.2850,88.5055, , ,54,979,0,145,130,130,105, , , , , , , , ,997,170,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,341
2024147N19089,2024,27,NI,BB,REMAL,2024-05-26 18:00:00,NR,21.7000,88.4000, , , ,PROVISIONAL,0,0,O_____________,tcvitals,BB012024,21.7000,88.4000, , ,54,978,0,145,130,130,105, , , , , , , , ,996,160,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,3
2024147N19089,2024,27,NI,BB,REMAL,2024-05-26 21:00:00,NR,22.0626,88.5360, , , ,PROVISIONAL,0,0,P_____________, ,BB012024,22.0626,88.5360, , ,52,978,0,145,130,130,105, , , , , , , , ,995,180,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,28
2024147N19089,2024,27,NI,BB,REMAL,2024-05-27 00:00:00,NR,22.4000,88.8000, , , ,PROVISIONAL,0,0,O_____________,tcvitals,BB012024,22.4000,88.8000, , ,51,979,0,145,130,130,105, , , , , , , , ,995,200,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,37
2024147N19089,2024,27,NI,BB,REMAL,2024-05-27 03:00:00,NR,22.7242,89.0658, , , ,PROVISIONAL,0,0,P_____________, ,BB012024,22.7242,89.0658, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,39
2024147N19089,2024,27,NI,BB,REMAL,2024-05-27 06:00:00,NR,23.0325,89.3509, , , ,PROVISIONAL,0,0,O_____________,tcvitals,BB012024,23.0325,89.3509, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,40
2024147N19089,2024,27,NI,BB,REMAL,2024-05-27 09:00:00,NR,23.3337,89.6178, , , ,PROVISIONAL,0,0,P_____________, ,BB012024,23.3337,89.6178, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,39
2024147N19089,2024,27,NI,BB,REMAL,2024-05-27 12:00:00,NR,23.6263,89.8799, , , ,PROVISIONAL,0,0,O_____________,tcvitals,BB012024,23.6263,89.8799, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,39
2024147N19089,2024,27,NI,BB,REMAL,2024-05-27 15:00:00,NR,23.9143,90.1400, , , ,PROVISIONAL,0,0,P_____________, ,BB012024,23.9143,90.1400, , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,40
2024147N19089,2024,27,NI,BB,REMAL,2024-05-27 18:00:00,NR,24.2000,90.4000, , , ,PROVISIONAL,0, ,O_____________,tcvitals,BB012024,24.2000,90.4000, , ,39,984,0,110,170,140,90, , , , , , , , ,996,130,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,40
