SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2010067S25317,2010,15,SA,MM,NOT_NAMED,2010-03-11 12:00:00,DS,-31.9000,-44.0000,40,1000,atcf,main,589,589,O_____________,atcf,SL502010,-31.9000,-44.0000, ,LO,40,1000,-3,35,35,50,35, , , , , , , , ,1010,200,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,133
2010067S25317,2010,15,SA,MM,NOT_NAMED,2010-03-11 15:00:00,DS,-32.4228,-43.2181, , , ,main,682,682,P_____________, ,SL502010,-32.4228,-43.2181, ,LO,40,1000,-3,35,35,50,35, , , , , , , , ,1010,200,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,125
2010067S25317,2010,15,SA,MM,NOT_NAMED,2010-03-11 18:00:00,DS,-32.9000,-42.3000,40,1000,atcf,main,783,783,O_____________,atcf,SL502010,-32.9000,-42.3000, ,LO,40,1000,-3,35,35,50,35, , , , , , , , ,1010,200,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,119
2010067S25317,2010,15,SA,MM,NOT_NAMED,2010-03-11 21:00:00,DS,-33.2328,-41.4712, , , ,main,863,863,P_____________, ,SL502010,-33.2328,-41.4712, ,LO,42,997,-3,67,42,50,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,115
2010067S25317,2010,15,SA,MM,NOT_NAMED,2010-03-12 00:00:00,DS,-33.6000,-40.5000,45,995,atcf,main,964,964,O_____________,atcf,SL502010,-33.6000,-40.5000, ,LO,45,995,-3,100,50,50,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,116
2010067S25317,2010,15,SA,MM,NOT_NAMED,2010-03-12 03:00:00,DS,-34.1248,-39.2380, , , ,main,1095,1095,P_____________, ,SL502010,-34.1248,-39.2380, ,LO,45,995,-3,100,50,50,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25,118
2010067S25317,2010,15,SA,MM,NOT_NAMED,2010-03-12 06:00:00,DS,-34.8000,-37.8000,45,995,atcf,main,1245,1245,O_____________,atcf,SL502010,-34.8000,-37.8000, ,LO,45,995,-3,100,50,50,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,122
2010067S25317,2010,15,SA,MM,NOT_NAMED,2010-03-12 09:00:00,DS,-35.6251,-36.3589, , , ,main,1400,1400,P_____________, ,SL502010,-35.6251,-36.3589, ,LO,45,995,-3,100,50,50,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30,125
2010067S25317,2010,15,SA,MM,NOT_NAMED,2010-03-12 12:00:00,DS,-36.5000,-34.8000,45,995,atcf,main,1574,1574,O_____________,atcf,SL502010,-36.5000,-34.8000, ,LO,45,995,-3,100,50,50,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,122
2010067S25317,2010,15,SA,MM,NOT_NAMED,2010-03-12 15:00:00,DS,-37.2884,-33.0984, , , ,main,1750,1750,P_____________, ,SL502010,-37.2884,-33.0984, ,LO,45,995,-3,100,50,50,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,118
2010067S25317,2010,15,SA,MM,NOT_NAMED,2010-03-12 18:00:00,DS,-38.0000,-31.3000,45,995,atcf,main,1841, ,O_____________,atcf,SL502010,-38.0000,-31.3000, ,LO,45,995,-3,100,50,50,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,117
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-09 18:00:00,DS,-19.7000,-39.0000,20,1007,atcf,main,84,80,O_____________,atcf,SL502011,-19.7000,-39.0000, ,LO,20,1007,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,195
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-09 21:00:00,DS,-19.8950,-39.0574, , , ,main,80,80,P_____________, ,SL502011,-19.8950,-39.0574, ,LO,20,1008,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,197
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-10 00:00:00,DS,-20.0000,-39.1000,20,1009,atcf,main,85,85,O_____________,atcf,SL502011,-20.0000,-39.1000, ,LO,20,1009,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,223
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-10 03:00:00,DS,-19.9525,-39.1150, , , ,main,85,76,P_____________, ,SL502011,-19.9525,-39.1150, ,LO,22,1008,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-10 06:00:00,DS,-19.8000,-39.1000,25,1008,atcf,main,76,71,O_____________,atcf,SL502011,-19.8000,-39.1000, ,LO,25,1008,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,10
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-10 09:00:00,DS,-19.6150,-39.0499, , , ,main,80,74,P_____________, ,SL502011,-19.6150,-39.0499, ,LO,25,1008,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,13
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-10 12:00:00,DS,-19.4000,-39.0000,25,1009,atcf,main,74,73,O_____________,atcf,SL502011,-19.4000,-39.0000, ,LO,25,1009,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,8
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-10 15:00:00,DS,-19.1550,-38.9775, , , ,main,73,73,P_____________, ,SL502011,-19.1550,-38.9775, ,LO,25,1008,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,0
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-10 18:00:00,DS,-19.0000,-39.0000,25,1007,atcf,main,73,63,O_____________,atcf,SL502011,-19.0000,-39.0000, ,LO,25,1007,-3, , , , , , , , , , , , ,1009,150,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,318
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-10 21:00:00,DS,-19.0625,-39.0700, , , ,main,63,52,P_____________, ,SL502011,-19.0625,-39.0700, ,LO,25,1007,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,224
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-11 00:00:00,DS,-19.2000,-39.2000,25,1008,atcf,main,52,31,O_____________,atcf,SL502011,-19.2000,-39.2000, ,LO,25,1008,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,237
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-11 03:00:00,DS,-19.2575,-39.3925, , , ,main,31,10,P_____________, ,SL502011,-19.2575,-39.3925, ,LO,25,1007,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,255
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-11 06:00:00,DS,-19.3000,-39.6000,25,1007,atcf,main,10,0,O_____________,atcf,SL502011,-19.3000,-39.6000, ,LO,25,1007,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,256
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-11 09:00:00,DS,-19.3500,-39.7800, , , ,main,0,0,P_____________, ,SL502011,-19.3500,-39.7800, ,LO,27,1008,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,250
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-11 12:00:00,DS,-19.4000,-39.9000,30,1009,atcf,main,0,0,O_____________,atcf,SL502011,-19.4000,-39.9000, ,LO,30,1009,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,219
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-11 15:00:00,DS,-19.4875,-39.9000, , , ,main,0,0,P_____________, ,SL502011,-19.4875,-39.9000, ,LO,30,1007,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-11 18:00:00,DS,-19.5000,-39.9000,30,1006,atcf,main,0,0,O_____________,atcf,SL502011,-19.5000,-39.9000, ,LO,30,1006,-3, , , , , , , , , , , , ,1009,150,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,324
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-11 21:00:00,DS,-19.2926,-40.0502, , , ,main,0,0,P_____________, ,SL502011,-19.2926,-40.0502, ,LO,30,1007,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,325
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-12 00:00:00,DS,-19.1000,-40.2000,30,1008,atcf,main,0,0,O_____________,atcf,SL502011,-19.1000,-40.2000, ,LO,30,1008,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,312
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-12 03:00:00,DS,-19.1475,-40.2225, , , ,main,0,0,P_____________, ,SL502011,-19.1475,-40.2225, ,LO,30,1007,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,172
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-12 06:00:00,DS,-19.3000,-40.2000,30,1007,atcf,main,0,0,O_____________,atcf,SL502011,-19.3000,-40.2000, ,LO,30,1007,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,175
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-12 09:00:00,DS,-19.4425,-40.2075, , , ,main,0,0,P_____________, ,SL502011,-19.4425,-40.2075, ,LO,30,1007,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,0
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-12 12:00:00,DS,-19.6000,-40.2000,30,1008,atcf,main,0,0,O_____________,atcf,SL502011,-19.6000,-40.2000, ,LO,30,1008,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,171
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-12 15:00:00,DS,-19.7650,-40.1425, , , ,main,0,0,P_____________, ,SL502011,-19.7650,-40.1425, ,LO,30,1006,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,163
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-12 18:00:00,DS,-19.9000,-40.1000,30,1005,atcf,main,10,0,O_____________,atcf,SL502011,-19.9000,-40.1000, ,LO,30,1005,-3, , , , , , , , , , , , ,1008,150,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,172
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-12 21:00:00,DS,-19.9725,-40.1125, , , ,main,0,0,P_____________, ,SL502011,-19.9725,-40.1125, ,LO,30,1005,-3, , , , , , , , , , , , ,1008,150,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,223
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-13 00:00:00,DS,-20.0000,-40.2000,30,1006,atcf,main,0,0,O_____________,atcf,SL502011,-20.0000,-40.2000, ,LO,30,1006,-3, , , , , , , , , , , , ,1009,150,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,262
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-13 03:00:00,DS,-20.0075,-40.3775, , , ,main,0,0,P_____________, ,SL502011,-20.0075,-40.3775, ,LO,30,1005,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,270
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-13 06:00:00,DS,-20.0000,-40.6000,30,1005,atcf,main,0,0,O_____________,atcf,SL502011,-20.0000,-40.6000, ,LO,30,1005,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,271
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-13 09:00:00,DS,-20.0000,-40.8450, , , ,main,0,0,P_____________, ,SL502011,-20.0000,-40.8450, ,LO,30,1004,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,270
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-13 12:00:00,DS,-20.0000,-41.0000,30,1004,atcf,main,0,0,O_____________,atcf,SL502011,-20.0000,-41.0000, ,LO,30,1004,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,290
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-13 15:00:00,DS,-19.9700,-40.9300, , , ,main,0,0,P_____________, ,SL502011,-19.9700,-40.9300, ,LO,30,1002,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,90
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-13 18:00:00,DS,-20.0000,-40.8000,30,1001,atcf,main,0,0,O_____________,atcf,SL502011,-20.0000,-40.8000, ,LO,30,1001,-3, , , , , , , , , , , , ,1006,150,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,135
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-13 21:00:00,DS,-20.1100,-40.7850, , , ,main,0,0,P_____________, ,SL502011,-20.1100,-40.7850, ,LO,30,1001,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,0
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-14 00:00:00,DS,-20.4000,-40.8000,30,1001,atcf,main,0,0,O_____________,atcf,SL502011,-20.4000,-40.8000, ,LO,30,1001,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,0
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-14 03:00:00,DS,-20.9700,-40.8074, , , ,main,10,10,P_____________, ,SL502011,-20.9700,-40.8074, ,LO,30,1001,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,179
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-14 06:00:00,DS,-21.6000,-40.8000,30,1002,atcf,main,31,20,O_____________,atcf,SL502011,-21.6000,-40.8000, ,LO,30,1002,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,0
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-14 09:00:00,DS,-22.0674,-40.7874, , , ,main,23,23,P_____________, ,SL502011,-22.0674,-40.7874, ,LO,30,1002,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,174
2011069S20321,2011,15,SA,MM,NOT_NAMED,2011-03-14 12:00:00,DS,-22.4000,-40.7000,30,1003,atcf,main,54,54,O_____________,atcf,SL502011,-22.4000,-40.7000, ,LO,30,1003,-3, , , , , , , , , , , , ,1007,175,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,155
